t_now,l_now,t_nos,l_nos,t_ns,l_ns,t_nw,l_nw
242.346993993994,33.9510446459478,235.339996996997,42.8553030097749,145.650435435435,43.1121372417285,240.945594594595,42.4525364763081
243.047693693694,33.9249215652833,236.040696696697,42.8557188913583,146.351135135135,43.1111246605783,241.646294294294,42.4500271195937
243.748393393393,33.8987950395019,236.741396396396,42.8561340203887,147.051834834835,43.1101101455259,242.346993993994,42.4475164186047
244.449093093093,33.8726650879366,237.442096096096,42.8565483996623,147.752534534535,43.1090937102321,243.047693693694,42.4450043822519
245.149792792793,33.8465317297581,238.142795795796,42.8569620319597,148.453234234234,43.1080689901316,243.748393393393,42.442491019379
245.850492492492,33.8203949839765,238.843495495495,42.8573749200458,149.153933933934,43.1070488013628,244.449093093093,42.4399763387631
246.551192192192,33.7942548694436,239.544195195195,42.8577870666706,149.854633633634,43.1060267325158,245.149792792793,42.4374603491152
247.251891891892,33.768111404854,240.244894894895,42.8581984745686,150.555333333333,43.1050027969206,245.850492492492,42.4349430590808
247.952591591592,33.7419646087474,240.945594594595,42.8586091464592,151.256033033033,43.1039770078258,246.551192192192,42.4324244772407
248.653291291291,33.71581449951,241.646294294294,42.859019085047,151.956732732733,43.1029493784001,247.251891891892,42.4299046121115
249.353990990991,33.6896610953761,242.346993993994,42.8594282930217,152.657432432432,43.1019138486902,247.952591591592,42.427383472146
250.054690690691,33.6635044144302,243.047693693694,42.8598367728663,153.358132132132,43.1008826221468,248.653291291291,42.4248610657339
250.75539039039,33.6373444746081,243.748393393393,42.8602445276337,154.058831831832,43.0998495940016,249.353990990991,42.4223374012023
251.45609009009,33.611181293699,244.449093093093,42.8606515597681,154.759531531532,43.0988147771123,250.054690690691,42.4198124868165
252.15678978979,33.5850148893467,245.149792792793,42.8610578719008,155.460231231231,43.0977781842609,250.75539039039,42.4172863307801
252.857489489489,33.5588452790514,245.850492492492,42.8614634666487,156.160930930931,43.0967398281536,251.45609009009,42.4147589412361
253.558189189189,33.5326724801715,246.551192192192,42.8618683466144,156.861630630631,43.0956939405858,252.15678978979,42.4122303262668
254.258888888889,33.5064965099244,247.251891891892,42.8622725143863,157.56233033033,43.0946521382066,252.857489489489,42.4097004938949
254.959588588589,33.4803173853887,247.952591591592,42.8626759725389,158.26303003003,43.093608609954,253.558189189189,42.4071694520839
