F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,RuledOut
0.031622776601684,3.40646034528981,8.61081935394263E+016,0.247355777371281,7900.19102026033,0.546341192133017,False
0.031622776601684,4.12702092634009,7.1074063333311E+016,0.299678365806883,6520.85073253969,0.661907465317266,False
0.031622776601684,5,5.86648293393191E+016,0.363068628867654,5382.33748614629,0.801919201684611,False
0.031622776601684,6.05763829314294,4.84221956647081E+016,0.439867685853521,4442.60388759009,0.971547292826263,False
0.031622776601684,7.33899633811034,3.99678829615169E+016,0.532911867548491,3666.94384230483,1.17705641692475,False
0.031622776601684,8.89139705019461,3.29896578727384E+016,0.645637467146412,3026.7107945812,1.42603640487059,False
0.031622776601684,10.7721734501594,2.72298016787183E+016,0.782207648894785,2498.25975744321,1.727682546712,False
0.031622776601684,13.0507860784127,2.24755922696322E+016,0.947666201426872,2062.07405968029,2.09313519067147,False
0.031622776601684,15.8113883008419,1.85514479257319E+016,1.14812381417615,1702.04455919272,2.53589117674731,False
0.031622776601684,19.1559342477864,1.53124427606808E+016,1.39098375640455,1404.87470267033,3.07230229990156,False
0.031622776601684,23.2079441680639,1.26389543413429E+016,1.6852152935872,1159.58945936126,3.72217921199896,False
0.031622776601684,28.1170662595175,1.04322458107559E+016,2.0416849389248,957.12999294946,4.50952306570911,False
0.031622776601684,34.0646034528981,8610819353942632,2.47355777371281,790.019102026033,5.46341192133017,False
0.031622776601684,41.2702092634009,7107406333331104,2.99678365806882,652.08507325397,6.61907465317266,False
0.031622776601684,50,5866482933931912,3.63068628867654,538.233748614629,8.01919201684611,False
0.038311868495573,0.5,6.42467991995504E+017,0.035580889032703,58944.6793915563,0.077017027522809,False
0.038311868495573,0.605763829314294,5.30295769493828E+017,0.043107231181714,48653.1850690721,0.093308259029242,False
0.038311868495573,0.733899633811035,4.3770834757013E+017,0.052225602863543,40158.5425826316,0.113045536592408,False
0.038311868495573,0.889139705019461,3.61286302011134E+017,0.063272762357735,33147.029121968,0.136957794266212,False
0.038311868495573,1.07721734501594,2.98207225759995E+017,0.07665670163423,27359.6965664733,0.16592815581828,False
0.038311868495573,1.30507860784127,2.46141492219465E+017,0.092871714249109,22582.8080536301,0.20102655011908,False
0.038311868495573,1.58113883008419,2.03166217846062E+017,0.112516650517046,18639.9442825706,0.243549225587952,False
0.038311868495573,1.91559342477864,1.67694246515213E+017,0.136317034157648,15385.4880239964,0.295066623037377,False
0.038311868495573,2.32079441680639,1.38415532919024E+017,0.165151857224208,12699.2462073976,0.357481374947918,False
0.038311868495573,2.81170662595175,1.14248760177466E+017,0.200086042901008,10482.010969335,0.43309857319398,False
0.038311868495573,3.40646034528981,9.43014048121622E+016,0.242409775080118,8651.89572411441,0.524710900337084,False
0.038311868495573,4.12702092634009,7.78367742086123E+016,0.293686147231498,7141.3109411865,0.635701768542287,False
0.038311868495573,5,6.42467991995504E+016,0.355808890327027,5894.46793915563,0.770170275228089,False
0.038311868495573,6.05763829314294,5.30295769493829E+016,0.431072311817139,4865.31850690721,0.933082590292422,False
0.038311868495573,7.33899633811034,4.37708347570131E+016,0.522256028635432,4015.85425826316,1.13045536592408,False
0.038311868495573,8.89139705019461,3.61286302011134E+016,0.63272762357735,3314.7029121968,1.36957794266212,False
0.038311868495573,10.7721734501594,2.98207225759995E+016,0.766567016342298,2735.96965664733,1.6592815581828,False
0.038311868495573,13.0507860784127,2.46141492219465E+016,0.928717142491086,2258.28080536301,2.0102655011908,False
0.038311868495573,15.8113883008419,2.03166217846062E+016,1.12516650517046,1863.99442825706,2.43549225587952,False
0.038311868495573,19.1559342477864,1.67694246515213E+016,1.36317034157648,1538.54880239964,2.95066623037377,False
0.038311868495573,23.2079441680639,1.38415532919024E+016,1.65151857224208,1269.92462073976,3.57481374947918,False
0.038311868495573,28.1170662595175,1.14248760177466E+016,2.00086042901008,1048.2010969335,4.3309857319398,False
0.038311868495573,34.0646034528981,9.43014048121622E+015,2.42409775080118,865.189572411441,5.24710900337085,False
0.038311868495573,41.2702092634009,7783677420861235,2.93686147231498,714.131094118651,6.35701768542286,False
0.038311868495573,50,6424679919955036,3.55808890327027,589.446793915563,7.70170275228089,False
0.046415888336128,0.5,7.03598945718036E+017,0.034869431388383,64553.2770383944,0.073967832619401,False
0.046415888336128,0.605763829314294,5.80753514545833E+017,0.042245280567678,53282.5450402566,0.089614075067215,False
0.046415888336128,0.733899633811035,4.79356381515241E+017,0.051181325854267,43979.6356779595,0.108569930546349,False
0.046415888336128,0.889139705019461,3.95662763537613E+017,0.062007591877727,36300.9753551504,0.131535473752287,False
0.046415888336128,1.07721734501594,3.26581700978656E+017,0.07512391260482,29962.9769874523,0.15935886454171,False
0.046415888336128,1.30507860784127,2.69561902819731E+017,0.091014697945136,24731.5666085325,0.193067672039928,False
0.046415888336128,1.58113883008419,2.22497522776217E+017,0.110266823902258,20413.5385869175,0.233906824663406,False
0.046415888336128,1.91559342477864,1.83650386511256E+017,0.133591306986714,16849.4201857719,0.283384587621704,False
0.046415888336128,2.32079441680639,1.5158579765248E+017,0.161849563366747,13907.5819406755,0.343328265932752,False
0.046415888336128,2.81170662595175,1.25119551809548E+017,0.196085222555774,11479.3763407915,0.41595169016652,False
0.046415888336128,3.40646034528981,1.03274201722459E+017,0.237562670574662,9475.12527595599,0.503936977290048,False
0.046415888336128,4.12702092634009,8.52429583319316E+016,0.287813746058876,7820.80805871286,0.61053358619258,False
0.046415888336128,5,7.03598945718037E+016,0.348694313883833,6455.32770383944,0.739678326194012,True
0.046415888336128,6.05763829314294,5.80753514545833E+016,0.422452805676782,5328.25450402566,0.896140750672144,True
0.046415888336128,7.33899633811034,4.79356381515241E+016,0.511813258542669,4397.96356779595,1.08569930546349,True
0.046415888336128,8.89139705019461,3.95662763537613E+016,0.620075918777269,3630.09753551504,1.31535473752287,True
0.046415888336128,10.7721734501594,3.26581700978656E+016,0.751239126048195,2996.29769874524,1.5935886454171,False
0.046415888336128,13.0507860784127,2.69561902819731E+016,0.910146979451357,2473.15666085325,1.93067672039928,False
0.046415888336128,15.8113883008419,2.22497522776217E+016,1.10266823902258,2041.35385869175,2.33906824663406,False
0.046415888336128,19.1559342477864,1.83650386511256E+016,1.33591306986714,1684.94201857719,2.83384587621704,False
0.046415888336128,23.2079441680639,1.5158579765248E+016,1.61849563366747,1390.75819406756,3.43328265932752,False
0.046415888336128,28.1170662595175,1.25119551809548E+016,1.96085222555774,1147.93763407915,4.1595169016652,False
0.046415888336128,34.0646034528981,1.03274201722459E+016,2.37562670574663,947.512527595598,5.03936977290048,False
0.046415888336128,41.2702092634009,8524295833193163,2.87813746058876,782.080805871286,6.1053358619258,False
0.046415888336128,50,7035989457180365,3.48694313883833,645.532770383944,7.39678326194012,False
0.056234132519035,0.5,7.7054652151293E+017,0.034172199694944,70695.5338363012,0.071039358936456,False
0.056234132519035,0.605763829314294,6.36012323800486E+017,0.041400565086604,58352.3895082398,0.086066148202761,False
0.056234132519035,0.733899633811035,5.24967233946959E+017,0.050157929685274,48164.3065204908,0.104271519019272,False
0.056234132519035,0.889139705019461,4.33310152028395E+017,0.060767719113258,39755.0201825448,0.126327829299065,False
0.056234132519035,1.07721734501594,3.57656013003358E+017,0.073621772457485,32813.960044087,0.153049659250328,False
0.056234132519035,1.30507860784127,2.95210770019245E+017,0.089194813609503,27084.7799556069,0.185423895325453,False
0.056234132519035,1.58113883008419,2.43668205110079E+017,0.108061983694135,22355.8907324213,0.224646177757438,False
